,copyright,num_results,results,status
187,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-08-09T10:16:05.221Z', 'recurring_start_date': '2016-08-09T04:00:00.221Z', 'web_description': '<p>(No rating, 1:26) Louis Black and Karen Bernstein&#8217;s shamelessly partial yet warmly pleasurable ramble through Mr. Linklater&#8217;s career highlights and personal reminiscences reveals an engaging and humble artist whose uncommon gifts warrant a less conventional survey than this one.</p>', 'event_name': '‘Richard Linklater: Dream Is Destiny’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/richard-linklater-dream-is-destiny-32528.html', 'event_id': 32528, 'long_running_show': False, 'critic_name': 'Jeannette Catsoulis', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 36032, 'previews_and_openings': False}",OK
188,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-08-09T10:07:49.221Z', 'recurring_start_date': '2016-08-09T04:00:00.221Z', 'web_description': '<p>(PG-13, 2:02) A loud and tedious introduction to a band of misfit superheroes, somewhat redeemed by the performances of Will Smith and &#160;Viola Davis.</p>', 'event_name': '‘Suicide Squad’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/suicide-squad-32527.html', 'event_id': 32527, 'long_running_show': False, 'critic_name': 'A.O. Scott', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 36033, 'previews_and_openings': False}",OK
189,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-08-09T10:07:01.221Z', 'recurring_start_date': '2016-08-09T04:00:00.221Z', 'web_description': '<p>(No rating, in French and Persian, 1:40) At first, this debut feature from the director Cl&#233;ment Cogitore looks like a gritty, ground-level combat picture about a company of French NATO soldiers in Afghanistan and their harried captain (J&#233;r&#233;mie Renier). But Mr. Cogitore pulls off an impressive genre sleight of hand and turns the movie into a sly supernatural thriller.</p>', 'event_name': '‘Neither Heaven Nor Earth’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/neither-heaven-nor-earth-32526.html', 'event_id': 32526, 'long_running_show': False, 'critic_name': 'A.O. Scott', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 36036, 'previews_and_openings': False}",OK
190,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-08-09T09:59:22.221Z', 'recurring_start_date': '2016-08-09T04:00:00.221Z', 'web_description': '<p>(No rating, 1:15)&#160;Molly Bernstein&#8217;s documentary is an illuminating portrait of a photographer who specializes in still lives, capturing the uncanny beauty of death and decay.</p>', 'event_name': '‘An Art That Nature Makes: The Work of Rosamond Purcell’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/an-art-that-nature-makes-the-work-of-rosamond-purcell-32525.html', 'event_id': 32525, 'long_running_show': False, 'critic_name': 'A.O. Scott', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 36037, 'previews_and_openings': False}",OK
191,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-08-09T09:56:36.221Z', 'recurring_start_date': '2016-08-09T04:00:00.221Z', 'web_description': '<p>(PG, 1:25) Ira Sachs&#8217;s latest film is a subtle and quietly wrenching story of friendship and gentrification, in which two Brooklyn boys (Theo Taplitz and Michael Barbieri) are ensnared in the banality and selfishness of grown-up business.</p>', 'event_name': '‘Little Men’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/little-men-32524.html', 'event_id': 32524, 'long_running_show': False, 'critic_name': 'A.O. Scott', 'times_pick': True, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 36038, 'previews_and_openings': False}",OK
192,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-08-09T09:53:05.221Z', 'recurring_start_date': '2016-08-09T04:00:00.221Z', 'web_description': '<p>(No rating, 1:18) The filmmaker Derek Jarman&#8217;s footage of an evening at a small London disco in 1984, shot with a VHS camcorder, is an engaging time-capsule curio as well as an intriguing page from a great artist&#8217;s notebook, so to speak.</p>', 'event_name': '‘Will You Dance With Me’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/will-you-dance-with-me-32523.html', 'event_id': 32523, 'long_running_show': False, 'critic_name': 'Glenn Kenny', 'times_pick': True, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 36054, 'previews_and_openings': False}",OK
193,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-08-09T09:51:26.221Z', 'recurring_start_date': '2016-08-09T04:00:00.221Z', 'web_description': '<p>(NC-17, 1:31) When John Waters released this scathing, sloppy satire in 1970, it was condemned as indecent &#8212; and some scenes are still shocking in a comical sort of way. A new restoration by the Criterion Collection is must viewing for Waters fans, because the actors who populated his later, better-known works are all here. Chief among them is Divine, who in a memorable scene is raped by a giant lobster.</p>', 'event_name': '‘Multiple Maniacs’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/multiple-maniacs-32522.html', 'event_id': 32522, 'long_running_show': False, 'critic_name': 'Neil Genzlinger', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 36056, 'previews_and_openings': False}",OK
194,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-08-09T09:48:48.221Z', 'recurring_start_date': '2016-08-09T04:00:00.221Z', 'web_description': '<p>(No rating, 1:22) David Oyelowo plays a young man who, after his wife dies in an accident, travels to Maine to visit her mother (Dianne Wiest), whom he barely knew. This drama by Maris Curran is a quietly affecting showcase for the two stars, who deftly explore their characters&#8217; respective reactions to loss.</p>', 'event_name': '‘Five Nights in Maine’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/five-nights-in-maine-32521.html', 'event_id': 32521, 'long_running_show': False, 'critic_name': 'Neil Genzlinger', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 36055, 'previews_and_openings': False}",OK
195,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-08-09T09:46:54.221Z', 'recurring_start_date': '2016-08-09T04:00:00.221Z', 'web_description': '<p>(PG, 1:27) &#8220;The Shaggy Dog&#8221; done with a cat, and with far less wit. Kevin Spacey is a too-busy father who finds himself in the body of a cat so he can see his family from a different perspective. Christopher Walken plays the owner of the pivotal pet shop, but his presence doesn&#8217;t help enliven this lifeless yarn.</p>', 'event_name': '‘Nine Lives’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/nine-lives-32520.html', 'event_id': 32520, 'long_running_show': False, 'critic_name': 'Neil Genzlinger', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 36057, 'previews_and_openings': False}",OK
196,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-08-04T12:00:54.216Z', 'recurring_start_date': '2016-05-17T04:00:00.137Z', 'date_time_description': 'through Oct. 22', 'long_running_show': False, 'cross_street': 'between 10th and 11th Avenues', 'venue_detail_url': 'http://nytimes.com/events/venues/gagosian-gallery-660.html', 'geocode_latitude': '40.7492', 'event_detail_url': 'http://nytimes.com/events/art/galleries-other/richard-serra-31588.html', 'event_id': 31588, 'previews_and_openings': False, 'times_pick': True, 'last_chance': False, 'state': 'NY', 'kid_friendly': False, 'category': 'Art', 'subcategory': 'Galleries: Other', 'geocode_longitude': '-74.005698', 'festival': False, 'web_description': '<p>New works occupying one of Gagosian Gallery&#8217;s Chelsea&#160;display spaces reveal Mr. Serra to be, at 76, still wrangling sculptural fundamentals into objects and installations of thrilling severity. The space, on West 24th Street,&#160;hosts three works made of solid steel slabs as well as a drawing installation.</p>', 'event_name': 'Richard Serra', 'neighborhood': 'Chelsea', 'telephone': '212-741-1111', 'postal_code': '10011', 'venue_website': 'gagosian.com', 'critic_name': 'Ken Johnson', 'recur_days': ['tue', 'wed', 'thu', 'fri', 'sat'], 'city': 'New York', 'recurring_end_date': '2016-10-22T04:00:00.295Z', 'free': False, 'street_address': '555 West 24th Street ', 'venue_name': 'Gagosian Gallery', 'event_schedule_id': 35026}",OK
197,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-08-04T10:21:01.216Z', 'recurring_start_date': '2016-06-07T04:00:00.158Z', 'web_description': '<p>(No rating, 2:36) The audacious Korean director Na Hong-jin&#8217;s new movie is an expansive and sometimes excruciating horror tale. Xenophobia and possible demonic possession are among several story ingredients that boil up to a terrifying brew over the movie&#8217;s more than two-hour running time.</p>', 'event_name': '‘The Wailing’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/the-wailing-31825.html', 'event_id': 31825, 'long_running_show': False, 'critic_name': 'Glenn Kenny', 'times_pick': True, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 35273, 'previews_and_openings': False}",OK
198,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-08-04T06:01:59.216Z', 'recurring_start_date': '2016-08-02T04:00:00.214Z', 'web_description': '<p>(R, 1:50) The retired N.F.L. player Steve Gleason learned he had A.L.S. (also known as Lou Gehrig&#8217;s disease) weeks before he found out he was to be a father for the first time. This unsparing, compassionate documentary depicts his physical degeneration and his emotional triumphs &#8212; and some deep lows as well. You&#8217;ll never look at the Ice Bucket Challenge the same way again.</p>', 'event_name': '‘Gleason’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/gleason-32437.html', 'event_id': 32437, 'long_running_show': False, 'critic_name': 'Glenn Kenny', 'times_pick': True, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 35948, 'previews_and_openings': False}",OK
199,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-08-03T13:38:10.215Z', 'recurring_start_date': '2016-08-01T04:00:00.213Z', 'date_time_description': 'through Sept. 25', 'long_running_show': False, 'cross_street': 'at Prince Street', 'venue_detail_url': 'http://nytimes.com/events/venues/new-museum-311.html', 'event_detail_url': 'http://nytimes.com/events/art/museums/new-museum-the-keeper-32448.html', 'event_id': 32448, 'previews_and_openings': False, 'times_pick': True, 'last_chance': False, 'state': 'NY', 'kid_friendly': False, 'event_schedule_id': 35912, 'category': 'Art', 'subcategory': 'Museums', 'geocode_longitude': '-73.993124', 'festival': False, 'borough': 'Manhattan', 'web_description': '<p>You call it collecting. I call it hoarding. The New Museum calls it art, and this captivating exhibition is entirely devoted to it, filling three floors and a lobby gallery with hundreds of thousands of mostly small objects and images gathered, sorted, arranged and documented by some 30 retentive artists &#8212; the keepers &#8212; over the course of the 20th century and into the 21st. Some of these things are custom-made, others found. Generally speaking, the line between controlled selection and untrammeled accretion is tenuous, as is any clear distinction between connoisseurship and pathology. The show&#8217;s real, if unspoken, subjects are the human drive to have more and more, and why.</p>', 'event_name': 'New Museum: ‘The Keeper’', 'neighborhood': 'Lower East Side', 'telephone': '212-219-1222', 'postal_code': '10002', 'venue_website': 'newmuseum.org', 'critic_name': 'Holland Cotter', 'recur_days': ['wed', 'thu', 'fri', 'sat', 'sun'], 'city': 'New York', 'recurring_end_date': '2016-09-25T04:00:00.268Z', 'free': False, 'street_address': '235 Bowery', 'venue_name': 'New Museum', 'geocode_latitude': '40.722419'}",OK
